loss,params,stats,iteration,train_time
0.5663298858536614,"{'actv': 'relu', 'batch_size': 14.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 4, 'nodes': 10, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.5663298858536614, 'test_accuracy': 0.9111111124356588, 'precision_W': 0.9162962962962963, 'recall_W': 0.9111111111111111, 'fscore_W': 0.911845923051356}",0,22.648225200000002
0.17648341788185967,"{'actv': 'relu', 'batch_size': 15.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 3, 'nodes': 4, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.17648341788185967, 'test_accuracy': 0.9111111124356588, 'precision_W': 0.9111111111111111, 'recall_W': 0.9111111111111111, 'fscore_W': 0.9111111111111111}",1,9.9393924
1.1085685624016657,"{'actv': 'relu', 'batch_size': 7.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 7, 'nodes': 24, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.6}","{'test_loss': 1.1085685624016657, 'test_accuracy': 0.24444444610012903, 'precision_W': 0.05975308641975308, 'recall_W': 0.24444444444444444, 'fscore_W': 0.09603174603174602}",2,8.442516699999999
0.3914240611924065,"{'actv': 'relu', 'batch_size': 14.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 2, 'nodes': 18, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.7}","{'test_loss': 0.3914240611924065, 'test_accuracy': 0.8222222248713176, 'precision_W': 0.8814814814814814, 'recall_W': 0.8222222222222222, 'fscore_W': 0.8146031746031747}",3,14.4631628
0.43713015582826403,"{'actv': 'relu', 'batch_size': 4.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 8, 'nodes': 14, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.43713015582826403, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",4,27.984130300000004
0.5087300565507676,"{'actv': 'relu', 'batch_size': 5.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 9, 'nodes': 22, 'optimizer': 'adam', 'shuffle': True, 'drop_factor': 0.1}","{'test_loss': 0.5087300565507676, 'test_accuracy': 0.866666669315762, 'precision_W': 0.8725925925925926, 'recall_W': 0.8666666666666667, 'fscore_W': 0.8678542233720503}",5,21.166866900000002
1.109523473845588,"{'actv': 'relu', 'batch_size': 8.0, 'drop_enabled': True, 'loss': 'categorical_crossentropy', 'n': 3, 'nodes': 6, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.6}","{'test_loss': 1.109523473845588, 'test_accuracy': 0.31111111177338496, 'precision_W': 0.24492521367521367, 'recall_W': 0.3111111111111111, 'fscore_W': 0.2512340728860376}",6,15.086786399999994
0.6205818970998128,"{'actv': 'relu', 'batch_size': 8.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 3, 'nodes': 14, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.6205818970998128, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8923976608187134, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8898612898612899}",7,27.32705750000001
1.2315913412306043,"{'actv': 'relu', 'batch_size': 8.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 6, 'nodes': 10, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 1.2315913412306043, 'test_accuracy': 0.8444444470935397, 'precision_W': 0.8491228070175438, 'recall_W': 0.8444444444444444, 'fscore_W': 0.846017446017446}",8,29.3611382
0.26560495826933117,"{'actv': 'relu', 'batch_size': 4.0, 'drop_enabled': False, 'loss': 'categorical_crossentropy', 'n': 2, 'nodes': 6, 'optimizer': 'adam', 'shuffle': False, 'drop_factor': 0.1}","{'test_loss': 0.26560495826933117, 'test_accuracy': 0.8888888915379842, 'precision_W': 0.8894346978557505, 'recall_W': 0.8888888888888888, 'fscore_W': 0.8885982756950499}",9,41.868392700000015
